dev_addr,time,m_hdr_type,f_cnt,f_port,bandwidth,sf,coding_rate,frequency,rssi,channel_rssi,snr,inter_arrival_time_ms
260C96BF,2022-03-16T13:24:57.638251202Z,CONFIRMED_UP,6485,1,125000,7,4/5,903900000,-70,-70,9.5,10063.394306004047
260C96BF,2022-03-16T13:25:07.705902158Z,CONFIRMED_UP,6486,1,125000,7,4/5,903900000,-71,-71,9.75,10067.650955997407
260C96BF,2022-03-16T13:25:17.783129527Z,CONFIRMED_UP,6487,1,125000,7,4/5,903900000,-71,-71,9.5,10077.227369002998
260C96BF,2022-03-16T13:25:27.843857092Z,CONFIRMED_UP,6488,1,125000,7,4/5,903900000,-71,-71,9.25,10060.727564997971
260C96BF,2022-03-16T13:25:37.913255023Z,CONFIRMED_UP,6489,1,125000,7,4/5,903900000,-69,-69,8.5,10069.39793100208
260C96BF,2022-03-16T13:25:47.969595641Z,CONFIRMED_UP,6490,1,125000,7,4/5,903900000,-70,-70,9.25,10056.340617999434
260C96BF,2022-03-16T13:25:58.042394817Z,CONFIRMED_UP,6491,1,125000,7,4/5,903900000,-71,-71,8.5,10072.799176000059
260C96BF,2022-03-16T13:26:08.107322848Z,CONFIRMED_UP,6492,1,125000,7,4/5,903900000,-70,-70,10,10064.928030997515
260C96BF,2022-03-16T13:26:18.171507876Z,CONFIRMED_UP,6493,1,125000,7,4/5,903900000,-69,-69,9.25,10064.185028001666
260C96BF,2022-03-16T13:26:28.212398835Z,CONFIRMED_UP,6494,1,125000,7,4/5,903900000,-71,-71,8.5,10040.890959002078
260C96BF,2022-03-16T13:26:38.278002245Z,CONFIRMED_UP,6495,1,125000,7,4/5,903900000,-70,-70,8.75,10065.603409998119
260C96BF,2022-03-16T13:26:48.334570915Z,CONFIRMED_UP,6496,1,125000,7,4/5,903900000,-70,-70,8.75,10056.568669997156
260C96BF,2022-03-16T13:26:58.401323212Z,CONFIRMED_UP,6497,1,125000,7,4/5,903900000,-71,-71,9.75,10066.752296999097
260C96BF,2022-03-16T13:27:08.469598744Z,CONFIRMED_UP,6498,1,125000,7,4/5,903900000,-70,-70,8.5,10068.275531999767
260C96BF,2022-03-16T13:27:18.528136677Z,CONFIRMED_UP,6499,1,125000,7,4/5,903900000,-69,-69,9.5,10058.537932999432
260C96BF,2022-03-16T13:27:28.594104316Z,CONFIRMED_UP,6500,1,125000,7,4/5,903900000,-68,-68,9.25,10065.967639006674
260C96BF,2022-03-16T13:27:38.671054258Z,CONFIRMED_UP,6501,1,125000,7,4/5,903900000,-71,-71,9.5,10076.94994199276
260C96BF,2022-03-16T13:27:58.799970059Z,CONFIRMED_UP,6503,1,125000,7,4/5,903900000,-70,-70,9.5,20128.915801003575
260C96BF,2022-03-16T13:28:08.857215621Z,CONFIRMED_UP,6504,1,125000,7,4/5,903900000,-68,-68,8.75,10057.245562002063
260C96BF,2022-03-16T13:28:18.921984842Z,CONFIRMED_UP,6505,1,125000,7,4/5,903900000,-69,-69,8.75,10064.769221000373
260C96BF,2022-03-16T13:28:28.996935358Z,CONFIRMED_UP,6506,1,125000,7,4/5,903900000,-69,-69,8,10074.95051600039
260C96BF,2022-03-16T13:28:39.062690580Z,CONFIRMED_UP,6507,1,125000,7,4/5,903900000,-71,-71,9,10065.755222000182
260C96BF,2022-03-16T13:28:49.129390060Z,CONFIRMED_UP,6508,1,125000,7,4/5,903900000,-71,-71,9.75,10066.699479997158
260C96BF,2022-03-16T13:28:59.194048722Z,CONFIRMED_UP,6509,1,125000,7,4/5,903900000,-69,-69,8.75,10064.658661998808
260C96BF,2022-03-16T13:29:09.253333356Z,CONFIRMED_UP,6510,1,125000,7,4/5,903900000,-69,-69,9.25,10059.284634001553
260C96BF,2022-03-16T13:29:19.331904656Z,CONFIRMED_UP,6511,1,125000,7,4/5,903900000,-69,-69,9.25,10078.571299999952
260C96BF,2022-03-16T13:29:29.393627254Z,CONFIRMED_UP,6512,1,125000,7,4/5,903900000,-69,-69,8.5,10061.72259800136
260C96BF,2022-03-16T13:29:39.460562744Z,CONFIRMED_UP,6513,1,125000,7,4/5,903900000,-70,-70,9,10066.935489997268
260C96BF,2022-03-16T13:29:49.527637249Z,CONFIRMED_UP,6514,1,125000,7,4/5,903900000,-68,-68,9.25,10067.074505001307
260C96BF,2022-03-16T13:29:59.591882805Z,CONFIRMED_UP,6515,1,125000,7,4/5,903900000,-68,-68,9,10064.245555996895
260C96BF,2022-03-16T13:30:09.659448847Z,CONFIRMED_UP,6516,1,125000,7,4/5,903900000,-71,-71,9.5,10067.566042006016
260C96BF,2022-03-16T13:30:19.726600277Z,CONFIRMED_UP,6517,1,125000,7,4/5,903900000,-70,-70,8.75,10067.151429995894
260C96BF,2022-03-16T13:30:29.798090817Z,CONFIRMED_UP,6518,1,125000,7,4/5,903900000,-71,-71,9.25,10071.490539997816
260C96BF,2022-03-16T13:30:39.860106379Z,CONFIRMED_UP,6519,1,125000,7,4/5,903900000,-68,-68,8.75,10062.015562005341
260C96BF,2022-03-16T13:30:49.926584688Z,CONFIRMED_UP,6520,1,125000,7,4/5,903900000,-68,-68,8.5,10066.478308998048
260C96BF,2022-03-16T13:30:59.991710735Z,CONFIRMED_UP,6521,1,125000,7,4/5,903900000,-68,-68,8.5,10065.126047000289
260C96BF,2022-03-16T13:31:10.055401042Z,CONFIRMED_UP,6522,1,125000,7,4/5,903900000,-70,-70,9.25,10063.69030699879
260C96BF,2022-03-16T13:31:20.119131040Z,CONFIRMED_UP,6523,1,125000,7,4/5,903900000,-70,-70,9.25,10063.729997999966
260C96BF,2022-03-16T13:31:30.186435050Z,CONFIRMED_UP,6524,1,125000,7,4/5,903900000,-69,-69,9.25,10067.304010003805
260C96BF,2022-03-16T13:31:40.257402566Z,CONFIRMED_UP,6525,1,125000,7,4/5,903900000,-68,-68,8.75,10070.967515997589
260C96BF,2022-03-16T13:31:50.315034981Z,CONFIRMED_UP,6526,1,125000,7,4/5,903900000,-70,-70,9.5,10057.632414996624
260C96BF,2022-03-16T13:32:00.378374455Z,CONFIRMED_UP,6527,1,125000,7,4/5,903900000,-70,-70,9,10063.339474000037
260C96BF,2022-03-16T13:32:10.449152077Z,CONFIRMED_UP,6528,1,125000,7,4/5,903900000,-71,-71,9.5,10070.777621999383
260C96BF,2022-03-16T13:32:20.508475706Z,CONFIRMED_UP,6529,1,125000,7,4/5,903900000,-70,-70,9.5,10059.323629006743
260C96BF,2022-03-16T13:32:30.590373033Z,CONFIRMED_UP,6530,1,125000,7,4/5,903900000,-70,-70,9.25,10081.897326998413
260C96BF,2022-03-16T13:32:40.660001515Z,CONFIRMED_UP,6531,1,125000,7,4/5,903900000,-71,-71,9.25,10069.62848199904
260C96BF,2022-03-16T13:32:50.716829801Z,CONFIRMED_UP,6532,1,125000,7,4/5,903900000,-70,-70,9.25,10056.828285999596
260C96BF,2022-03-16T13:33:00.774850495Z,CONFIRMED_UP,6533,1,125000,7,4/5,903900000,-69,-69,8.5,10058.02069400251
260C96BF,2022-03-16T13:33:10.849553051Z,CONFIRMED_UP,6534,1,125000,7,4/5,903900000,-69,-69,9.5,10074.70255599916
260C96BF,2022-03-16T13:33:20.905923659Z,CONFIRMED_UP,6535,1,125000,7,4/5,903900000,-69,-69,9,10056.370607994497
260C96BF,2022-03-16T13:33:30.986120459Z,CONFIRMED_UP,6536,1,125000,7,4/5,903900000,-68,-68,9,10080.196800000966
260C96BF,2022-03-16T13:33:41.011533480Z,CONFIRMED_UP,6537,1,125000,7,4/5,903900000,-70,-70,9.5,10025.41302100569
260C96BF,2022-03-16T13:33:51.091005308Z,CONFIRMED_UP,6538,1,125000,7,4/5,903900000,-71,-71,8.5,10079.471827998757
260C96BF,2022-03-16T13:34:01.152609114Z,CONFIRMED_UP,6539,1,125000,7,4/5,903900000,-70,-70,10,10061.603805996478
260C96BF,2022-03-16T13:34:11.203348658Z,CONFIRMED_UP,6540,1,125000,7,4/5,903900000,-70,-70,9.5,10050.739544004202
260C96BF,2022-03-16T13:34:21.267408118Z,CONFIRMED_UP,6541,1,125000,7,4/5,903900000,-68,-68,8,10064.059459999204
260C96BF,2022-03-16T13:34:31.335908332Z,CONFIRMED_UP,6542,1,125000,7,4/5,903900000,-69,-69,9,10068.500213995576
260C96BF,2022-03-16T13:34:41.405611767Z,CONFIRMED_UP,6543,1,125000,7,4/5,903900000,-71,-71,9.5,10069.703435003757
260C96BF,2022-03-16T13:34:51.473452171Z,CONFIRMED_UP,6544,1,125000,7,4/5,903900000,-70,-70,9,10067.840403996408
260C96BF,2022-03-16T13:35:01.518519144Z,CONFIRMED_UP,6545,1,125000,7,4/5,903900000,-71,-71,9.5,10045.066973000765
260C96BF,2022-03-16T13:35:11.561544882Z,CONFIRMED_UP,6546,1,125000,7,4/5,903900000,-70,-70,9.5,10043.02573800087
260C96BF,2022-03-16T13:35:21.624456590Z,CONFIRMED_UP,6547,1,125000,7,4/5,903900000,-70,-70,8.75,10062.911707997322
260C96BF,2022-03-16T13:35:31.691744013Z,CONFIRMED_UP,6548,1,125000,7,4/5,903900000,-69,-69,8.75,10067.28742299974
260C96BF,2022-03-16T13:35:41.792149381Z,CONFIRMED_UP,6549,1,125000,7,4/5,903900000,-70,-70,9.5,10100.405368000269
260C96BF,2022-03-16T13:35:51.825755817Z,CONFIRMED_UP,6550,1,125000,7,4/5,903900000,-69,-69,8.75,10033.606436006725
260C96BF,2022-03-16T13:36:01.903767562Z,CONFIRMED_UP,6551,1,125000,7,4/5,903900000,-70,-70,9.25,10078.011744998395
260C96BF,2022-03-16T13:36:11.952597936Z,CONFIRMED_UP,6552,1,125000,7,4/5,903900000,-71,-71,9,10048.830373995006
260C96BF,2022-03-16T13:36:22.023086762Z,CONFIRMED_UP,6553,1,125000,7,4/5,903900000,-71,-71,9.25,10070.488826006651
260C96BF,2022-03-16T13:36:32.092643220Z,CONFIRMED_UP,6554,1,125000,7,4/5,903900000,-71,-71,9.25,10069.556457996368
260C96BF,2022-03-16T13:36:42.149482989Z,CONFIRMED_UP,6555,1,125000,7,4/5,903900000,-69,-69,9.25,10056.839768998325
260C96BF,2022-03-16T13:36:52.217288970Z,CONFIRMED_UP,6556,1,125000,7,4/5,903900000,-70,-70,9.75,10067.805981002748
260C96BF,2022-03-16T13:37:02.290910146Z,CONFIRMED_UP,6557,1,125000,7,4/5,903900000,-71,-71,9.5,10073.62117599696
260C96BF,2022-03-16T13:37:12.354650201Z,CONFIRMED_UP,6558,1,125000,7,4/5,903900000,-70,-70,9.25,10063.740055002272
260C96BF,2022-03-16T13:37:22.424066293Z,CONFIRMED_UP,6559,1,125000,7,4/5,903900000,-69,-69,9.5,10069.416092000902
260C96BF,2022-03-16T13:37:32.480569983Z,CONFIRMED_UP,6560,1,125000,7,4/5,903900000,-68,-68,8.75,10056.503689996898
260C96BF,2022-03-16T13:37:42.551188169Z,CONFIRMED_UP,6561,1,125000,7,4/5,903900000,-69,-69,9,10070.61818600446
260C96BF,2022-03-16T13:37:52.616775802Z,CONFIRMED_UP,6562,1,125000,7,4/5,903900000,-71,-71,9.25,10065.587632998824
260C96BF,2022-03-16T13:38:02.681477577Z,CONFIRMED_UP,6563,1,125000,7,4/5,903900000,-68,-68,9.25,10064.7017749995
260C96BF,2022-03-16T13:38:12.752356807Z,CONFIRMED_UP,6564,1,125000,7,4/5,903900000,-69,-69,9,10070.879230000079
260C96BF,2022-03-16T13:38:22.821961655Z,CONFIRMED_UP,6565,1,125000,7,4/5,903900000,-69,-69,9.5,10069.604847997427
260C96BF,2022-03-16T13:38:32.884463391Z,CONFIRMED_UP,6566,1,125000,7,4/5,903900000,-70,-70,10.25,10062.50173600018
260C96BF,2022-03-16T13:38:42.953365722Z,CONFIRMED_UP,6567,1,125000,7,4/5,903900000,-70,-70,9,10068.902331002057
260C96BF,2022-03-16T13:38:53.018301725Z,CONFIRMED_UP,6568,1,125000,7,4/5,903900000,-70,-70,9.5,10064.936002999544
260C96BF,2022-03-16T13:39:03.079699244Z,CONFIRMED_UP,6569,1,125000,7,4/5,903900000,-69,-69,8.75,10061.397518999875
260C96BF,2022-03-16T13:39:13.150778062Z,CONFIRMED_UP,6570,1,125000,7,4/5,903900000,-70,-70,8.75,10071.078818000853
260C96BF,2022-03-16T13:39:23.193432528Z,CONFIRMED_UP,6571,1,125000,7,4/5,903900000,-70,-70,9.75,10042.654465995729
260C96BF,2022-03-16T13:39:33.249153202Z,CONFIRMED_UP,6572,1,125000,7,4/5,903900000,-71,-71,9.5,10055.72067400068
260C96BF,2022-03-16T13:39:43.307552276Z,CONFIRMED_UP,6573,1,125000,7,4/5,903900000,-71,-71,9.25,10058.3990740031
260C96BF,2022-03-16T13:39:53.343233988Z,CONFIRMED_UP,6574,1,125000,7,4/5,903900000,-68,-68,8.75,10035.681712001562
260C96BF,2022-03-16T13:40:03.409812662Z,CONFIRMED_UP,6575,1,125000,7,4/5,903900000,-69,-69,8.75,10066.578673996031
260C96BF,2022-03-16T13:40:13.474848507Z,CONFIRMED_UP,6576,1,125000,7,4/5,903900000,-68,-68,8.25,10065.035845004022
260C96BF,2022-03-16T13:40:23.542429026Z,CONFIRMED_UP,6577,1,125000,7,4/5,903900000,-69,-69,9,10067.580518998206
260C96BF,2022-03-16T13:40:33.606001007Z,CONFIRMED_UP,6578,1,125000,7,4/5,903900000,-70,-70,10,10063.57198099792
260C96BF,2022-03-16T13:40:43.682430931Z,CONFIRMED_UP,6579,1,125000,7,4/5,903900000,-71,-71,10,10076.42992400378
260C96BF,2022-03-16T13:40:53.737426780Z,CONFIRMED_UP,6580,1,125000,7,4/5,903900000,-69,-69,9,10054.995848998427
260C96BF,2022-03-16T13:41:03.808633724Z,CONFIRMED_UP,6581,1,125000,7,4/5,903900000,-71,-71,8.25,10071.20694399625
260C96BF,2022-03-16T13:41:13.878543630Z,CONFIRMED_UP,6582,1,125000,7,4/5,903900000,-69,-69,8.75,10069.909905999899
260C96BF,2022-03-16T13:41:23.939504289Z,CONFIRMED_UP,6583,1,125000,7,4/5,903900000,-70,-70,9.25,10060.960659004748
260C96BF,2022-03-16T13:41:34.007093051Z,CONFIRMED_UP,6584,1,125000,7,4/5,903900000,-71,-71,9.75,10067.588762000203
260C96BF,2022-03-16T13:41:44.068242865Z,CONFIRMED_UP,6585,1,125000,7,4/5,903900000,-69,-69,8.5,10061.149814002216
260C96BF,2022-03-16T13:41:54.134481882Z,CONFIRMED_UP,6586,1,125000,7,4/5,903900000,-69,-69,9,10066.239016994834
260C96BF,2022-03-16T13:42:04.205149164Z,CONFIRMED_UP,6587,1,125000,7,4/5,903900000,-71,-71,8.75,10070.667282000184
260C96BF,2022-03-16T13:42:14.272905451Z,CONFIRMED_UP,6588,1,125000,7,4/5,903900000,-69,-69,7.75,10067.756287001073
260C96BF,2022-03-16T13:42:24.339707708Z,CONFIRMED_UP,6589,1,125000,7,4/5,903900000,-70,-70,9.5,10066.8022570014
260C96BF,2022-03-16T13:42:34.405818024Z,CONFIRMED_UP,6590,1,125000,7,4/5,903900000,-69,-69,9,10066.110316000879
260C96BF,2022-03-16T13:42:44.471452747Z,CONFIRMED_UP,6591,1,125000,7,4/5,903900000,-71,-71,9.25,10065.634723000228
260C96BF,2022-03-16T13:42:54.536675833Z,CONFIRMED_UP,6592,1,125000,7,4/5,903900000,-71,-71,10.25,10065.223085999489
260C96BF,2022-03-16T13:43:04.598456499Z,CONFIRMED_UP,6593,1,125000,7,4/5,903900000,-70,-70,9.5,10061.780666001141
260C96BF,2022-03-16T13:43:14.668271327Z,CONFIRMED_UP,6594,1,125000,7,4/5,903900000,-71,-71,10,10069.814827993512
260C96BF,2022-03-16T13:43:24.727781879Z,CONFIRMED_UP,6595,1,125000,7,4/5,903900000,-69,-69,9,10059.51055200398
260C96BF,2022-03-16T13:43:34.779403604Z,CONFIRMED_UP,6596,1,125000,7,4/5,903900000,-68,-68,8.5,10051.621725000441
260C96BF,2022-03-16T13:43:44.817601283Z,CONFIRMED_UP,6597,1,125000,7,4/5,903900000,-71,-71,10.75,10038.197678998113
260C96BF,2022-03-16T13:43:54.876824967Z,CONFIRMED_UP,6598,1,125000,7,4/5,903900000,-70,-70,9.25,10059.223683997989
260C96BF,2022-03-16T13:44:04.943523599Z,CONFIRMED_UP,6599,1,125000,7,4/5,903900000,-70,-70,8.75,10066.698632001877
260C96BF,2022-03-16T13:44:15.017479571Z,CONFIRMED_UP,6600,1,125000,7,4/5,903900000,-71,-71,8.75,10073.955972000957
260C96BF,2022-03-16T13:44:25.082131131Z,CONFIRMED_UP,6601,1,125000,7,4/5,903900000,-70,-70,8.5,10064.651560001075
260C96BF,2022-03-16T13:44:35.159275530Z,CONFIRMED_UP,6602,1,125000,7,4/5,903900000,-70,-70,9.25,10077.144399002194
260C96BF,2022-03-16T13:44:45.173177200Z,CONFIRMED_UP,6603,1,125000,7,4/5,903900000,-70,-70,8.75,10013.901669993997
260C96BF,2022-03-16T13:44:55.252369380Z,CONFIRMED_UP,6604,1,125000,7,4/5,903900000,-70,-70,10,10079.192180000246
260C96BF,2022-03-16T13:45:05.277513328Z,CONFIRMED_UP,6605,1,125000,7,4/5,903900000,-71,-71,8.75,10025.14394800365
260C96BF,2022-03-16T13:45:15.348746277Z,CONFIRMED_UP,6606,1,125000,7,4/5,903900000,-71,-71,9,10071.232948996127
260C96BF,2022-03-16T13:45:25.415949279Z,CONFIRMED_UP,6607,1,125000,7,4/5,903900000,-70,-70,8.75,10067.203002005816
260C96BF,2022-03-16T13:45:35.485550811Z,CONFIRMED_UP,6608,1,125000,7,4/5,903900000,-69,-69,8.5,10069.601531997323
260C96BF,2022-03-16T13:45:45.549042579Z,CONFIRMED_UP,6609,1,125000,7,4/5,903900000,-71,-71,9.5,10063.49176800251
260C96BF,2022-03-16T13:45:55.615527084Z,CONFIRMED_UP,6610,1,125000,7,4/5,903900000,-71,-71,10.5,10066.48450499773
260C96BF,2022-03-16T13:46:05.638241386Z,CONFIRMED_UP,6611,1,125000,7,4/5,903900000,-70,-70,8.75,10022.714301995933
260C96BF,2022-03-16T13:46:15.712574148Z,CONFIRMED_UP,6612,1,125000,7,4/5,903900000,-71,-71,9.25,10074.332762002945
260C96BF,2022-03-16T13:46:25.777322485Z,CONFIRMED_UP,6613,1,125000,7,4/5,903900000,-69,-69,9.5,10064.748337000608
260C96BF,2022-03-16T13:46:35.842556874Z,CONFIRMED_UP,6614,1,125000,7,4/5,903900000,-70,-70,8.75,10065.234388999641
260C96BF,2022-03-16T13:46:45.907613206Z,CONFIRMED_UP,6615,1,125000,7,4/5,903900000,-69,-69,9.75,10065.0563319996
260C96BF,2022-03-16T13:46:55.976794582Z,CONFIRMED_UP,6616,1,125000,7,4/5,903900000,-70,-70,8.75,10069.181376002729
260C96BF,2022-03-16T13:47:06.035828607Z,CONFIRMED_UP,6617,1,125000,7,4/5,903900000,-69,-69,9.25,10059.034024998546
260C96BF,2022-03-16T13:47:16.118245444Z,CONFIRMED_UP,6618,1,125000,7,4/5,903900000,-71,-71,8.75,10082.416836999357
260C96BF,2022-03-16T13:47:26.172773893Z,CONFIRMED_UP,6619,1,125000,7,4/5,903900000,-70,-70,8.5,10054.528448998928
260C96BF,2022-03-16T13:47:36.244402468Z,CONFIRMED_UP,6620,1,125000,7,4/5,903900000,-71,-71,10,10071.628575004637
260C96BF,2022-03-16T13:47:46.305088155Z,CONFIRMED_UP,6621,1,125000,7,4/5,903900000,-71,-71,8.75,10060.68568699807
260C96BF,2022-03-16T13:47:56.370476580Z,CONFIRMED_UP,6622,1,125000,7,4/5,903900000,-70,-70,9.25,10065.388425000012
260C96BF,2022-03-16T13:48:06.445558215Z,CONFIRMED_UP,6623,1,125000,7,4/5,903900000,-70,-70,8.75,10075.081634998322
260C96BF,2022-03-16T13:48:16.514841461Z,CONFIRMED_UP,6624,1,125000,7,4/5,903900000,-70,-70,10.25,10069.283246003091
260C96BF,2022-03-16T13:48:26.576139654Z,CONFIRMED_UP,6625,1,125000,7,4/5,903900000,-69,-69,8.75,10061.298193000257
260C96BF,2022-03-16T13:48:36.642054004Z,CONFIRMED_UP,6626,1,125000,7,4/5,903900000,-68,-68,8.75,10065.914349995553
260C96BF,2022-03-16T13:48:46.705747340Z,CONFIRMED_UP,6627,1,125000,7,4/5,903900000,-71,-71,9.75,10063.693336002529
260C96BF,2022-03-16T13:48:56.772825853Z,CONFIRMED_UP,6628,1,125000,7,4/5,903900000,-70,-70,9.5,10067.078512996435
260C96BF,2022-03-16T13:49:06.839530036Z,CONFIRMED_UP,6629,1,125000,7,4/5,903900000,-70,-70,10,10066.704183004797
260C96BF,2022-03-16T13:49:16.904443632Z,CONFIRMED_UP,6630,1,125000,7,4/5,903900000,-70,-70,9.25,10064.913595996797
260C96BF,2022-03-16T13:49:26.974544555Z,CONFIRMED_UP,6631,1,125000,7,4/5,903900000,-69,-69,9.25,10070.100923001766
260C96BF,2022-03-16T13:49:37.031499469Z,CONFIRMED_UP,6632,1,125000,7,4/5,903900000,-68,-68,9.5,10056.95491399616
260C96BF,2022-03-16T13:49:47.098562272Z,CONFIRMED_UP,6633,1,125000,7,4/5,903900000,-70,-70,10,10067.062803000212
260C96BF,2022-03-16T13:49:57.171463956Z,CONFIRMED_UP,6634,1,125000,7,4/5,903900000,-69,-69,9.25,10072.901684001088
260C96BF,2022-03-16T13:50:07.213700432Z,CONFIRMED_UP,6635,1,125000,7,4/5,903900000,-71,-71,9,10042.236476004124
260C96BF,2022-03-16T13:50:17.250512093Z,CONFIRMED_UP,6636,1,125000,7,4/5,903900000,-69,-69,8.75,10036.81166099757
260C96BF,2022-03-16T13:50:27.318177155Z,CONFIRMED_UP,6637,1,125000,7,4/5,903900000,-71,-71,9.75,10067.665062002838
260C96BF,2022-03-16T13:50:37.386542972Z,CONFIRMED_UP,6638,1,125000,7,4/5,903900000,-71,-71,9.75,10068.365816995502
260C96BF,2022-03-16T13:50:47.450198346Z,CONFIRMED_UP,6639,1,125000,7,4/5,903900000,-69,-69,9,10063.655373997986
260C96BF,2022-03-16T13:50:57.507436090Z,CONFIRMED_UP,6640,1,125000,7,4/5,903900000,-70,-70,9,10057.237744003534
260C96BF,2022-03-16T13:51:07.584597465Z,CONFIRMED_UP,6641,1,125000,7,4/5,903900000,-70,-70,8.75,10077.161375001073
260C96BF,2022-03-16T13:51:17.645957412Z,CONFIRMED_UP,6642,1,125000,7,4/5,903900000,-69,-69,8.75,10061.359946995974
260C96BF,2022-03-16T13:51:27.705190538Z,CONFIRMED_UP,6643,1,125000,7,4/5,903900000,-70,-70,9.25,10059.23312599957
260C96BF,2022-03-16T13:51:37.782799994Z,CONFIRMED_UP,6644,1,125000,7,4/5,903900000,-71,-71,10,10077.609456002712
260C96BF,2022-03-16T13:51:47.839596448Z,CONFIRMED_UP,6645,1,125000,7,4/5,903900000,-71,-71,9.25,10056.796453997493
260C96BF,2022-03-16T13:51:57.909312970Z,CONFIRMED_UP,6646,1,125000,7,4/5,903900000,-69,-69,8.75,10069.71652200073
260C96BF,2022-03-16T13:52:07.981818103Z,CONFIRMED_UP,6647,1,125000,7,4/5,903900000,-70,-70,9.5,10072.505133002996
260C96BF,2022-03-16T13:52:18.046462649Z,CONFIRMED_UP,6648,1,125000,7,4/5,903900000,-70,-70,10,10064.64454600215
260C96BF,2022-03-16T13:52:28.088660404Z,CONFIRMED_UP,6649,1,125000,7,4/5,903900000,-70,-70,9.5,10042.197754994035
260C96BF,2022-03-16T13:52:38.125526258Z,CONFIRMED_UP,6650,1,125000,7,4/5,903900000,-71,-71,9.25,10036.865854002535
260C96BF,2022-03-16T13:52:48.198433763Z,CONFIRMED_UP,6651,1,125000,7,4/5,903900000,-70,-70,9.5,10072.907504998147
260C96BF,2022-03-16T13:52:58.258727977Z,CONFIRMED_UP,6652,1,125000,7,4/5,903900000,-70,-70,9,10060.294214002788
260C96BF,2022-03-16T13:53:08.326454411Z,CONFIRMED_UP,6653,1,125000,7,4/5,903900000,-70,-70,8.75,10067.726433999836
260C96BF,2022-03-16T13:53:18.355651287Z,CONFIRMED_UP,6654,1,125000,7,4/5,903900000,-70,-70,9.75,10029.196875996888
260C96BF,2022-03-16T13:53:28.429632045Z,CONFIRMED_UP,6655,1,125000,7,4/5,903900000,-69,-69,8.25,10073.98075800389
260C96BF,2022-03-16T13:53:38.491034201Z,CONFIRMED_UP,6656,1,125000,7,4/5,903900000,-70,-70,9.25,10061.40215600282
260C96BF,2022-03-16T13:53:48.562757630Z,CONFIRMED_UP,6657,1,125000,7,4/5,903900000,-69,-69,9.5,10071.723428994417
260C96BF,2022-03-16T13:53:58.622812107Z,CONFIRMED_UP,6658,1,125000,7,4/5,903900000,-70,-70,10.25,10060.054476998746
260C96BF,2022-03-16T13:54:08.687138222Z,CONFIRMED_UP,6659,1,125000,7,4/5,903900000,-71,-71,9.75,10064.326115004718
260C96BF,2022-03-16T13:54:18.772052921Z,CONFIRMED_UP,6660,1,125000,7,4/5,903900000,-71,-71,9.75,10084.91469899565
260C96BF,2022-03-16T13:54:28.832264631Z,CONFIRMED_UP,6661,1,125000,7,4/5,903900000,-69,-69,9.5,10060.211710005999
260C96BF,2022-03-16T13:54:38.899590507Z,CONFIRMED_UP,6662,1,125000,7,4/5,903900000,-69,-69,8.75,10067.325875997543
260C96BF,2022-03-16T13:54:48.964896186Z,CONFIRMED_UP,6663,1,125000,7,4/5,903900000,-69,-69,9,10065.305679000914
260C96BF,2022-03-16T13:54:59.009618031Z,CONFIRMED_UP,6664,1,125000,7,4/5,903900000,-70,-70,8.75,10044.721845000982
260C96BF,2022-03-16T13:55:09.050685519Z,CONFIRMED_UP,6665,1,125000,7,4/5,903900000,-69,-69,9.25,10041.067487999797
260C96BF,2022-03-16T13:55:19.130258168Z,CONFIRMED_UP,6666,1,125000,7,4/5,903900000,-70,-70,9.25,10079.572648994625
260C96BF,2022-03-16T13:55:29.182009233Z,CONFIRMED_UP,6667,1,125000,7,4/5,903900000,-71,-71,9,10051.751065000892
260C96BF,2022-03-16T13:55:39.245960362Z,CONFIRMED_UP,6668,1,125000,7,4/5,903900000,-71,-71,9,10063.95112900436
260C96BF,2022-03-16T13:55:49.308286975Z,CONFIRMED_UP,6669,1,125000,7,4/5,903900000,-69,-69,8.75,10062.326612994075
260C96BF,2022-03-16T13:55:59.383138096Z,CONFIRMED_UP,6670,1,125000,7,4/5,903900000,-71,-71,9,10074.851121000946
260C96BF,2022-03-16T13:56:09.445553132Z,CONFIRMED_UP,6671,1,125000,7,4/5,903900000,-70,-70,10,10062.415036000311
260C96BF,2022-03-16T13:56:19.518464074Z,CONFIRMED_UP,6672,1,125000,7,4/5,903900000,-70,-70,9.25,10072.910942003131
260C96BF,2022-03-16T13:56:29.578445280Z,CONFIRMED_UP,6673,1,125000,7,4/5,903900000,-71,-71,9,10059.981205999851
260C96BF,2022-03-16T13:56:39.647008500Z,CONFIRMED_UP,6674,1,125000,7,4/5,903900000,-70,-70,9,10068.563220001757
260C96BF,2022-03-16T13:56:49.721408465Z,CONFIRMED_UP,6675,1,125000,7,4/5,903900000,-70,-70,8.75,10074.399964995682
260C96BF,2022-03-16T13:56:59.785826447Z,CONFIRMED_UP,6676,1,125000,7,4/5,903900000,-69,-69,8.25,10064.417982004583
260C96BF,2022-03-16T13:57:09.839613657Z,CONFIRMED_UP,6677,1,125000,7,4/5,903900000,-71,-71,9.25,10053.787209995091
260C96BF,2022-03-16T13:57:19.903961624Z,CONFIRMED_UP,6678,1,125000,7,4/5,903900000,-71,-71,9.75,10064.347966998816
260C96BF,2022-03-16T13:57:29.982107313Z,CONFIRMED_UP,6679,1,125000,7,4/5,903900000,-69,-69,9.25,10078.14568900317
